Semester,Year,Instructor,Dept,Course ID,Course Name,Section,Type,Responses,Enrollment,Resp. Rate %,1: Hrs Per Week 9,2: Interest in student learning,3: Explain course requirements,4: Clear learning goals,5: Instructor provides Feedback to students,6: Importance of subject,7: Explains subject matter,8: Show respect for students,9: Overall teaching,10: Overall course
Spring,2016,"DEAL, A. (co-taught)",DES,51612,MA STUD II:INTRO IXD,A,Lect,8,8,100%,16.5,5,5,5,5,5,4.88,5,5,4.88
Spring,2016,"OLEARY, R. (co-taught)",DES,51612,MA STUD II:INTRO IXD,A,Lect,8,8,100%,16.13,5,5,5,4.88,5,4.75,4.75,4.88,4.88
Fall,2016,"DEAL, A. (co-taught)",DES,51625,DESIGN SOFTWARE LAB,A,Lect,16,16,100%,3.13,4.75,4.38,4.44,4.38,4.56,4.63,4.81,4.44,4.06
Fall,2016,"OLEARY, R. (co-taught)",DES,51625,DESIGN SOFTWARE LAB,A,Lect,16,16,100%,3.38,4.73,4.33,4.4,4.4,4.6,4.73,4.79,4.6,4.2
Spring,2016,AUSTIN LEE,DES,51626,PROTOTYP FOR IXD,A,Lect,12,13,92%,13.42,4.58,3.58,3.83,3.75,3.75,3.75,4.42,3.67,3.67
Fall,2016,BRUCE HANINGTON,DES,51671,DES PRINC & PRACTICE,A,Lect,17,17,100%,7.65,4.47,4.29,4.35,3.82,4.18,4.59,4.88,4.12,3.81
Fall,2016,BRETT YASKO,DES,51673,HUMAN EXP IN DES,A,Lect,6,7,86%,6.8,4.33,4.83,4.67,4.33,4.67,4.5,4.83,4.5,4.33
Fall,2016,MOLLY STEENSON,DES,51701,MDES/MPS SEM I,A,Lect,19,21,90%,12.41,4.84,4.63,4.74,4.63,4.89,4.61,4.89,4.95,4.84
Spring,2016,"IRWIN, T. (co-taught)",DES,51702,GRAD DES SEMINAR II,A,Lect,18,21,86%,11.24,3.56,4.06,3.78,3,4,4.06,3.22,3.44,3.39
Spring,2016,"KOSSOFF, G. (co-taught)",DES,51702,GRAD DES SEMINAR II,A,Lect,18,21,86%,11.24,3,3.44,3.44,3.39,3.67,3.39,3.78,3.11,3.22
Fall,2016,MOLLY STEENSON,DES,51705,DESIGN THESIS PREP I,A,Lect,16,17,94%,4.27,4.69,4.63,4.56,4.56,4.75,4.56,4.81,4.75,4.69
Fall,2016,AUSTIN LEE,DES,51711,MDES/MPS STUDIO I,A,Lect,19,21,90%,16.21,4.21,3.63,3.74,3.63,4.32,3.37,4.47,3.68,3.84
Spring,2016,PETER SCUPELLI,DES,51712,GRAD DESIGN STUD II,A,Lect,13,13,100%,18.25,4.46,4.38,4.31,4.15,4.23,4.31,4.54,4.38,4.46
Fall,2016,KYUHA SHIM,DES,51725,IXD LAB,A,Lect,19,20,95%,6.74,2.84,2.32,2.11,2.68,2.74,2.16,4.16,2.26,2.05
Fall,2016,ANDREW TWIGG,DES,51727,INTRO TO WEB DESIGN,A,Lect,10,10,100%,9,5,4.9,4.9,4.4,4.9,4.9,5,4.9,4.8
Fall,2016,DANIEL BOYARSKI,DES,51728,TIME MOTION & CMMCTN,A,Lect,2,4,50%,15.5,5,5,5,5,5,5,5,5,5
Fall,2016,STACIE ROHRBACH,DES,51729,CD STUDIO,A,Lect,21,21,100%,12.33,4.71,4.71,4.76,4.57,4.57,4.52,4.9,4.57,4.48
Spring,2016,BRUCE HANINGTON,DES,51744,RSRCH METH FOR DES,A,Lect,13,14,93%,10.36,4.54,4.23,4.23,4,4.54,4.54,4.77,4.46,4.08
Fall,2016,WAYNE CHUNG,DES,51759,TOOLS FOR UX DESIGN,A,Lect,4,7,57%,12,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75
Fall,2016,"HUGHES, K. (co-taught)",DES,51773,DSG PCY:HUMNTRN IMPC,A,Lect,3,4,75%,10,4.33,3,3.33,3.67,4,3,4.33,3.67,3.67
Fall,2016,"ZAK, T. (co-taught)",DES,51773,DSG PCY:HUMNTRN IMPC,A,Lect,3,4,75%,10,4,2.67,3.33,3.67,4,3,4,3.67,3.67
Spring,2016,MOLLY STEENSON,DES,51785,DESIGNING FR SERVICE,A,Lect,8,8,100%,9.29,5,4.25,4.13,4.63,4.75,4.13,5,4.75,4.13
Fall,2016,CHRISTOPHER STYGAR,DES,51824,BASIC 3D PROTOTYPING,A1,Lect,3,6,50%,6,5,5,5,5,5,5,5,5,5
Fall,2016,CAMERON TONKINWISE,DES,51825,MDES SEMINAR III,A,Lect,10,12,83%,10.7,3.8,3.4,3.8,2.9,4.8,4.4,3.8,4.1,4.2
Spring,2016,ANDREW TWIGG,DES,51828,ADVANCED WEB DESIGN,A,Lect,4,5,80%,8,5,4.75,4.75,4.75,4.75,4.5,5,4.75,4.25
Spring,2016,MATTHEW ZYWICA,DES,51831,METHODOLOGY VISULTN,A,Lect,18,27,67%,8.67,4.78,4.39,4.61,4.17,4.44,4.67,4.94,4.61,4.67
Fall,2016,MATTHEW ZYWICA,DES,51831,METHODOLOGY VISULTN,A,Lect,22,26,85%,8.73,4.55,4.14,4.45,4.27,4.55,4.55,4.73,4.59,4.5
Spring,2016,GOLAN LEVIN,DES,51882,INTRCT ART CMPTL DES,A,Lect,4,6,67%,10.25,5,5,4.75,5,5,4.5,4.75,5,5
Spring,2016,"RETTIG, M. (co-taught)",DES,51884,SOC INNOV & TRANSITN,A4,Lect,12,14,86%,8,5,4.83,4.83,4.83,4.92,4.83,5,4.83,4.92
Spring,2016,"DU PLESSIS, J. (co-taught)",DES,51884,SOC INNOV & TRANSITN,A4,Lect,12,14,86%,7.73,5,4.92,4.92,4.92,4.92,4.92,5,4.83,4.92
Spring,2016,STACIE ROHRBACH,DES,51886,LEARNER EXPERNCE DES,A,Lect,2,2,100%,8,5,5,5,5,5,5,5,5,5
Fall,2016,CAMERON TONKINWISE,DES,51915,RES OF DESIGNING I,B,Lect,1,2,50%,2,5,3,3,4,4,5,4,5,3
Fall,2016,GIDEON KOSSOFF,DES,51921,RESEARCH I,A,Lect,1,3,33%,8,2,3,3,2,2,2,4,3,2
Fall,2016,MOLLY STEENSON,DES,51935,RETROSPECTIVE PREP I,B,Lect,2,2,100%,11,5,4.5,4.5,5,5,5,5,5,5
Fall,2016,CAMERON TONKINWISE,DES,51945,TRANSITION DESIGN I,B,Lect,1,2,50%,5,5,3,3,4,5,5,5,5,4
Spring,2016,MOLLY STEENSON,DES,51950,PROGRESS REVIEWS I,A4,Lect,3,3,100%,7,4.67,4.33,4.33,4.33,4.33,4.33,4.67,4.33,4.33
Spring,2016,CAMERON TONKINWISE,DES,51952,PROGRESS REVIEWS II,A4,Lect,2,4,50%,27,4.5,4,4,4.5,5,5,4.5,5,5
Spring,2016,STACIE ROHRBACH,DES,51976,TEACHING DESIGN II,A,Lect,2,3,67%,3.5,5,5,5,5,5,5,5,5,4
Fall,2016,DONALD WADSWORTH,DRA,54011,WARMUP,A,Lect,4,17,24%,2,5,5,4.25,4.75,5,4.75,4.75,5,4.5
Spring,2016,DONALD WADSWORTH,DRA,54012,WARMUP,A,Lect,4,16,25%,2,4,4.5,4.5,4,4.25,4.25,4.75,4.75,4.5
Fall,2016,BARBARA MACKENZIE-WOOD,DRA,54101,ACTING I,A,Lect,6,9,67%,13.17,5,4.67,5,4.67,5,5,4.67,5,5
Fall,2016,ANDREW SMITH,DRA,54101,ACTING I,B,Lect,3,9,33%,10,5,4.33,4.33,5,5,4.33,5,4.67,4.67
Fall,2016,KYLE HADEN,DRA,54101,ACTING I,C,Lect,4,6,67%,8.75,4.5,4.75,4.5,4.25,4.5,4.75,4.75,4.25,4.75
Spring,2016,ANDREW SMITH,DRA,54102,ACTING I,A,Lect,3,8,38%,12,4.67,4.67,4.67,5,5,4.67,4.33,4.67,5
Spring,2016,BARBARA MACKENZIE-WOOD,DRA,54102,ACTING I,B,Lect,5,7,71%,16,5,4.6,4.6,5,5,4.8,4.4,5,5
Spring,2016,MARILYN WADSWORTH,DRA,54102,ACTING I,C,Lect,2,6,33%,17.5,3.5,2,2.5,2,3,1.5,2,2,4
Fall,2016,GARY LOGAN,DRA,54103,SPEECH I,A,Lect,1,5,20%,8,5,5,5,5,5,5,5,5,5
Fall,2016,GARY LOGAN,DRA,54103,SPEECH I,B,Lect,8,12,67%,3.13,4.88,4.63,4.63,5,4.88,5,4.88,4.88,4.75
Fall,2016,GARY LOGAN,DRA,54103,SPEECH I,C,Lect,2,6,33%,6.5,5,5,5,5,5,5,5,5,5
Spring,2016,ROBERT HALEY,DRA,54104,SPEECH I,A,Lect,4,9,44%,4.25,4.5,4,4.25,4.75,4.75,4.75,4,4.75,4.75
Spring,2016,ROBERT HALEY,DRA,54104,SPEECH I,B,Lect,4,12,33%,5,4.25,4.5,5,4.5,4.75,5,4.25,5,5
Fall,2016,"FEINDEL, J. (co-taught)",DRA,54105,VOICE/ALEXANDER I,A,Lect,8,12,67%,2.75,4,3.5,3.38,3.88,4.13,3.5,4.25,3.88,3.63
Fall,2016,"HALEY, R. (co-taught)",DRA,54105,VOICE/ALEXANDER I,A,Lect,8,12,67%,2.38,4.5,3.88,4.13,4,4.13,4.25,4.5,4.25,4.25
Fall,2016,"FEINDEL, J. (co-taught)",DRA,54105,VOICE/ALEXANDER I,B,Lect,2,6,33%,5,3.5,3.5,3.5,3.5,4,3.5,4,4,4.5
Fall,2016,"HALEY, R. (co-taught)",DRA,54105,VOICE/ALEXANDER I,B,Lect,2,6,33%,5,4,3.5,3.5,4,4,4,4.5,4.5,4.5
Spring,2016,JANET FEINDEL,DRA,54106,VOICE/ALEXANDER I,A,Lect,5,9,56%,5,3.4,2.2,2.2,3.6,3,2.4,2.2,2.6,2.8
Spring,2016,JANET FEINDEL,DRA,54106,VOICE/ALEXANDER I,B,Lect,5,12,42%,3.8,3.4,2.2,2.4,2.6,3.4,2,2,2.2,1.8
Fall,2016,CATHERINE MOORE,DRA,54107,MOVEMENT I,A,Lect,3,7,43%,7,4.67,5,4.67,4.67,5,4.67,4.67,5,4.67
Fall,2016,CATHERINE MOORE,DRA,54107,MOVEMENT I,B,Lect,4,9,44%,6.5,4.75,5,4.75,4.75,5,4.75,4.75,5,5
Fall,2016,CATHERINE MOORE,DRA,54107,MOVEMENT I,C,Lect,8,12,67%,5.75,4.25,4.88,4.63,4.75,4.88,5,4.13,4.75,4.75
Spring,2016,CATHERINE MOORE,DRA,54108,MOVEMENT I,A,Lect,3,6,50%,9,5,5,4.67,5,5,5,5,5,5
Spring,2016,CATHERINE MOORE,DRA,54108,MOVEMENT I,B,Lect,2,7,29%,9.5,5,5,5,5,5,5,4.5,5,5
Spring,2016,CATHERINE MOORE,DRA,54108,MOVEMENT I,C,Lect,5,9,56%,9.8,5,5,4.8,5,5,4.8,5,5,5
Fall,2016,WENDY ARONS,DRA,54109,DRAMATURGY I:APP TXT,A,Lect,4,12,33%,5.75,5,5,5,5,5,5,5,5,5
Fall,2016,BARBARA MACKENZIE-WOOD,DRA,54110,TEXT FOR ACTORS,A2,Lect,4,16,25%,6,4.75,4.25,4.25,4.5,4.5,4.25,4.75,4.5,4.5
Fall,2016,BARBARA MACKENZIE-WOOD,DRA,54110,TEXT FOR ACTORS,B2,Lect,7,13,54%,5.5,4.71,4.14,4.57,4.57,4.43,4.29,4.86,4.43,4.43
Spring,2016,THOMAS DOUGLAS,DRA,54115,RHYTHMIC EXPLORATION,A,Lect,4,16,25%,2,5,5,5,5,5,5,5,5,5
Spring,2016,"BLOCK, R. (co-taught)",DRA,54117,DESGN COLLAB PROJECT,A4,Lect,4,9,44%,2,3.5,3.75,4.25,4,3.75,3.5,3.5,3.5,3.5
Spring,2016,"HARRIS, J. (co-taught)",DRA,54117,DESGN COLLAB PROJECT,A4,Lect,4,9,44%,2,4.75,4,4,4.25,3.5,3.5,4.25,3.75,3.5
Spring,2016,"ARONS, W. (co-taught)",DRA,54117,DESGN COLLAB PROJECT,A4,Lect,4,9,44%,2,4,3.5,3.75,4.5,4,3.75,4.5,3.75,3.75
Fall,2016,JED HARRIS,DRA,54121,DIRECTING I: SOURCES,A,Lect,3,10,30%,8,5,4.67,5,5,5,5,5,5,5
Spring,2016,JED HARRIS,DRA,54122,DIRECTING I: SOURCES,A,Lect,4,9,44%,5,5,4.5,4.25,4.75,4.75,4.5,4.25,4.5,4.75
Fall,2016,"CONTE, J. (co-taught)",DRA,54123,BALLET I,A,Lect,7,16,44%,4.14,4.86,4.71,4.57,4.57,4.57,4.71,4.57,4.57,4.43
Fall,2016,"CATON, J. (co-taught)",DRA,54123,BALLET I,A,Lect,7,16,44%,3.8,4.4,4.4,4.2,4.4,4,4.2,4.4,4.4,4.25
Spring,2016,JAMES CATON,DRA,54124,BALLET I,A,Lect,2,6,33%,5,4.5,4,3.5,5,4.5,5,5,5,5
Spring,2016,JUDITH CONTE,DRA,54124,BALLET I,B,Lect,2,5,40%,5,5,5,5,5,5,5,5,5,5
Fall,2016,CLAUDIA BENACK,DRA,54125,MUSIC SKILLS I,A,Lect,6,13,46%,2.5,3.67,3.83,3.67,3.5,3.83,4,4.33,4,3.67
Spring,2016,CLAUDIA BENACK,DRA,54126,MUSIC SKILLS II,A,Lect,4,10,40%,2,4,3.5,4.25,3.75,4.5,3.75,3.25,3.5,3.25
Spring,2016,EUGENIE CARABATSOS,DRA,54134,WRT FOR TELEVISION,A,Lect,2,3,67%,6.5,5,5,5,5,5,5,5,5,5
Fall,2016,ANNE PULSIPHER,DRA,54134,WRT FOR TELEVISION,A,Lect,5,10,50%,6.2,4.4,4.4,4.4,4.6,4.4,4.4,4.6,4.4,4
Fall,2016,SEANAN PALMERO WAUGH,DRA,54135,WRITING THE MUSICAL,A,Lect,1,3,33%,5,5,3,4,5,5,5,5,5,4
Fall,2016,"HOLCOMB, D. (co-taught)",DRA,54151,STAGECRAFT,A,Lect,9,26,35%,13.75,4.29,4.29,4.43,4,4.29,4.14,4.57,4.43,4.5
Fall,2016,"BROWN, C. (co-taught)",DRA,54151,STAGECRAFT,A,Lect,9,26,35%,14.71,4.67,4.83,4.67,4.17,4.6,4.5,4.8,4.8,4.67
Spring,2016,CHRISTIAN BROWN,DRA,54152,STAGECRAFT,A,Lect,9,28,32%,13.38,3.71,3.57,3.29,3.14,3.67,3.57,3.38,3.38,3.38
Fall,2016,KEVIN HINES,DRA,54157,BASIC PTM 1,A,Lect,10,26,38%,4.7,4.7,4.3,4.5,4,4.6,4.7,5,4.9,4.7
Spring,2016,DAVID BOEVERS,DRA,54158,BASIC PTM 2,A,Lect,8,27,30%,9.63,2,3.25,3.5,1.75,3.13,3.25,1.88,2.75,3.13
Spring,2016,SUSAN TSU,DRA,54162,INTRO COSTUME DESIGN,A,Lect,1,4,25%,8,5,4,5,4,5,5,5,4,5
Spring,2016,SARAH PICKETT,DRA,54166,INTRO SND DSGN THTRE,A,Lect,3,3,100%,4,4.67,4.33,4.33,4.67,4.33,4.67,5,4.67,4.67
Fall,2016,"MACKENZIE-WOOD, B. (co-taught)",DRA,54167,ACTING FOR DIRECTORS,A,Lect,1,4,25%,8,5,5,5,5,5,5,5,5,5
Fall,2016,"SMITH, A. (co-taught)",DRA,54167,ACTING FOR DIRECTORS,A,Lect,1,4,25%,2,5,5,5,5,5,5,5,5,5
Fall,2016,"HADEN, K. (co-taught)",DRA,54167,ACTING FOR DIRECTORS,A,Lect,1,4,25%,8,5,4,4,4,5,5,4,4,4
Spring,2016,"MACKENZIE-WOOD, B. (co-taught)",DRA,54168,ACTING DIRECTORS I,A,Lect,1,4,25%,11,5,5,5,4,5,5,4,4,4
Fall,2016,"BLOCK, R. (co-taught)",DRA,54169,STUDIOCRAFT 1,A,Lect,10,24,42%,12.8,4.5,4.6,4.5,4.3,4.3,4.5,3.8,4.4,4.5
Fall,2016,"ZAMBORSKY, B. (co-taught)",DRA,54169,STUDIOCRAFT 1,A,Lect,10,24,42%,5.6,2.8,3.1,2.6,2.6,2.6,2.2,2.9,2.4,2.7
Spring,2016,"BLOCK, R. (co-taught)",DRA,54170,STUDIOCRAFT 2,A,Lect,8,27,30%,12,2.57,3.43,3.43,2.86,3.71,3.29,2,2.43,2.71
Spring,2016,"BOEVERS, D. (co-taught)",DRA,54170,STUDIOCRAFT 2,A,Lect,8,27,30%,7.29,2,3.57,3.29,1.71,3.57,3.29,1.86,2.29,2.43
Fall,2016,SUSAN TSU,DRA,54171,BASIC DESIGN 1,A,Lect,10,25,40%,14.3,4.8,4,3.9,4.5,4.5,4.2,5,4.7,4.7
Spring,2016,SUSAN TSU,DRA,54172,BASIC DESIGN 2,A,Lect,8,28,29%,17,4.75,3.75,3.5,4.63,4.38,3.88,4.75,4.5,4.38
Fall,2016,"BLOCK, R. (co-taught)",DRA,54175,CONSERVATORY HOUR,A,Lect,23,64,36%,2,3.77,4.27,4.05,3.5,3.77,3.77,3.77,3.91,3.41
Fall,2016,"ARONS, W. (co-taught)",DRA,54175,CONSERVATORY HOUR,A,Lect,23,64,36%,2,4,4.26,4.11,3.79,3.95,4,4.21,4.16,3.58
Fall,2016,"HOLCOMB, D. (co-taught)",DRA,54175,CONSERVATORY HOUR,A,Lect,23,64,36%,2,3.29,3.57,3.57,3.43,3.64,3.57,3.5,3.57,3.43
Spring,2016,"BLOCK, R. (co-taught)",DRA,54176,CONSERVATORY HOUR,A,Lect,23,68,34%,2,3.17,3.78,3.78,3.3,3.48,3.61,3,3.17,3.78
Spring,2016,"RIVAS, M. (co-taught)",DRA,54176,CONSERVATORY HOUR,A,Lect,23,68,34%,2,4.71,4.71,4.57,4.48,4.43,4.62,4.9,4.67,4.14
Spring,2016,MOLLY RICE,DRA,54177,FOUNDATIONS DRAMA I,A,Lect,8,20,40%,6.5,3,2.63,2.88,2.63,2.88,3,2.38,2.5,2.38
Fall,2016,MOLLY RICE,DRA,54177,FOUNDATIONS DRAMA I,A,Lect,4,16,25%,7,4,4.25,4,3.75,4.5,4.25,4.25,4.25,4.25
Spring,2016,MOLLY RICE,DRA,54177,FOUNDATIONS DRAMA I,B,Lect,4,8,50%,7.25,4.25,4.5,3.5,3.75,4.5,4.25,3.5,4,3.75
Fall,2016,MOLLY RICE,DRA,54177,FOUNDATIONS DRAMA I,B,Lect,7,20,35%,8.43,3.14,2.29,2.57,2.57,2.57,3,2.14,2.29,2.14
Spring,2016,MEGAN RIVAS,DRA,54184,DTURG 2:INT PROD DTG,A,Lect,7,11,64%,7.57,5,4.86,4.86,5,4.86,4.86,5,5,4.86
Fall,2016,JESSICA HONOVICH,DRA,54187,INTRO TO PLAYWRITING,A,Lect,6,12,50%,5.5,5,4.83,4.67,4.83,4.17,4.17,5,4.83,4.67
Spring,2016,MORA HARRIS,DRA,54190,ADVANCED PLAYWRITING,A,Lect,5,7,71%,5,5,5,5,5,4.6,4.8,4.8,4.8,4.8
Spring,2016,AMY GIJSBERS VAN WIJK,DRA,54190,ADVANCED PLAYWRITING,B,Lect,1,4,25%,8,5,5,5,5,5,5,5,5,5
Spring,2016,tmosley,DRA,54191,ACTNG FOR NON-MAJORS,A,Lect,6,11,55%,7,4.5,3.67,3.67,4.17,4.17,3.83,4.17,4.17,4.33
Fall,2016,Rachel KARP,DRA,54191,ACTNG FOR NON-MAJORS,A,Lect,13,14,93%,5,4.69,4.31,4.38,4.54,4.54,4.77,4.77,4.62,4.77
Spring,2016,BENJAMIN GANSKY,DRA,54191,ACTNG FOR NON-MAJORS,B,Lect,9,21,43%,4,4.78,4.78,4.67,4.78,4.67,4.78,4.78,4.78,4.78
Fall,2016,PHILIP GATES,DRA,54191,ACTNG FOR NON-MAJORS,B,Lect,6,15,40%,4,4.67,5,4.83,4.5,4.67,4.67,5,4.83,4.83
Spring,2016,Stephen ECKERT,DRA,54191,ACTNG FOR NON-MAJORS,C,Lect,5,10,50%,6.8,5,4.8,5,5,5,5,5,5,5
Fall,2016,Stephen ECKERT,DRA,54191,ACTNG FOR NON-MAJORS,C,Lect,11,15,73%,4.73,4.73,4.45,4.55,5,4.45,4.64,4.82,4.73,4.64
Spring,2016,"FRANK, V. (co-taught)",DRA,54200,DRAMATURGY FORUM,A,Lect,6,12,50%,2,4.83,4.83,4.83,4.83,4.83,4.83,4.83,4.83,4.83
Spring,2016,"ROBINSON, K. (co-taught)",DRA,54200,DRAMATURGY FORUM,A,Lect,6,12,50%,2,4.67,4.67,4.67,4.67,4.67,4.67,4.67,4.67,4.67
Fall,2016,Giulianna MARCHESE,DRA,54200,DRAMATURGY FORUM,A,Lect,9,17,53%,2,4.67,4.44,4.56,4.44,4.78,4.44,5,4.67,4.44
Fall,2016,ANTHONY MCKAY,DRA,54201,ACTING II,A,Lect,3,8,38%,14,4.67,4.67,5,4.67,4.33,4.67,4.33,4.67,4.67
Fall,2016,BARBARA MACKENZIE-WOOD,DRA,54201,ACTING II,B,Lect,1,7,14%,11,5,5,5,5,5,5,5,5,5
Fall,2016,ANDREW SMITH,DRA,54201,ACTING II,C,Lect,4,6,67%,16.5,4.75,4.5,4.5,5,5,4.5,4.5,4.75,4.75
Spring,2016,ANTHONY MCKAY,DRA,54202,ACTING II,A,Lect,3,9,33%,14,3.67,4,4,4.33,5,4,4.67,3.33,3.67
Spring,2016,BARBARA MACKENZIE-WOOD,DRA,54202,ACTING II,B,Lect,1,10,10%,11,4,2,3,3,4,3,3,3,3
Spring,2016,ANDREW SMITH,DRA,54202,ACTING II,C,Lect,1,10,10%,,5,5,5,5,5,5,5,5,5
Fall,2016,"WADSWORTH, D. (co-taught)",DRA,54203,VOICE & SPEECH II,A,Lect,1,6,17%,5,5,5,5,5,5,5,5,3,4
Fall,2016,"LEVINSON, L. (co-taught)",DRA,54203,VOICE & SPEECH II,A,Lect,1,6,17%,5,5,5,5,5,5,5,5,5,5
Fall,2016,"WADSWORTH, D. (co-taught)",DRA,54203,VOICE & SPEECH II,B,Lect,2,6,33%,8,5,5,5,5,5,5,5,5,5
Fall,2016,"LEVINSON, L. (co-taught)",DRA,54203,VOICE & SPEECH II,B,Lect,2,6,33%,2,5,5,5,5,5,5,5,5,5
Fall,2016,"WADSWORTH, D. (co-taught)",DRA,54203,VOICE & SPEECH II,C,Lect,2,9,22%,9.5,4.5,4.5,5,4.5,5,5,4,4.5,4.5
Fall,2016,"LEVINSON, L. (co-taught)",DRA,54203,VOICE & SPEECH II,C,Lect,2,9,22%,6.5,5,5,5,5,5,5,5,5,5
Spring,2016,DONALD WADSWORTH,DRA,54204,VOICE & SPEECH II,B,Lect,2,5,40%,6.5,4.5,5,5,3.5,4.5,5,4.5,4,4
Spring,2016,"WADSWORTH, D. (co-taught)",DRA,54204,VOICE & SPEECH II,C,Lect,3,13,23%,8,4.33,4.33,4.33,4,4,4.33,4.33,4,4
Spring,2016,"LEVINSON, L. (co-taught)",DRA,54204,VOICE & SPEECH II,C,Lect,3,13,23%,4,5,5,4.67,5,4.67,4.67,5,5,5
Fall,2016,JAMES CATON,DRA,54205,BALLET II,A,Lect,4,8,50%,5.75,4.25,3.75,3.75,4,4,4.25,4.25,4.25,4
Fall,2016,JUDITH CONTE,DRA,54205,BALLET II,B,Lect,1,6,17%,5,5,5,4,5,5,5,5,5,5
Spring,2016,JAMES CATON,DRA,54206,BALLET II,A,Lect,2,10,20%,5,4.5,5,4.5,5,5,5,5,5,5
Spring,2016,JUDITH CONTE,DRA,54206,BALLET II,B,Lect,1,9,11%,8,5,5,5,5,5,5,5,5,5
Fall,2016,"WARMAN, K. (co-taught)",DRA,54207,MOVEMENT II,A,Lect,2,9,22%,5,3,3,3,3,3,3,3,3,3
Fall,2016,"HALL, R. (co-taught)",DRA,54207,MOVEMENT II,A,Lect,2,9,22%,6.5,5,4.5,5,5,5,5,5,5,5
Fall,2016,"WARMAN, K. (co-taught)",DRA,54207,MOVEMENT II,B,Lect,4,12,33%,9,5,5,5,5,4.67,5,4.67,5,5
Fall,2016,"HALL, R. (co-taught)",DRA,54207,MOVEMENT II,B,Lect,4,12,33%,7,5,5,5,5,5,5,5,5,5
Spring,2016,ALEXANDAR ILIEV,DRA,54208,MOVEMENT II,A,Lect,3,13,23%,6,4.67,4.33,4.33,4.33,4.33,4.33,4.67,4.33,4.33
Spring,2016,ALEXANDAR ILIEV,DRA,54208,MOVEMENT II,B,Lect,2,12,17%,8,5,4,4,4.5,5,4,5,4.5,4
Fall,2016,JAMES CATON,DRA,54211,ACTOR DANCE II,A,Lect,3,10,30%,3,5,5,5,4.67,4.67,4.67,4.67,4.67,4.67
Spring,2016,JAMES CATON,DRA,54212,ACTOR DANCE II,A,Lect,1,6,17%,8,5,5,5,5,5,5,5,5,5
Fall,2016,THOMAS DOUGLAS,DRA,54213,SINGING FOR ACTORS 2,A,Lect,2,11,18%,3.5,5,5,5,5,5,5,5,5,5
Spring,2016,THOMAS DOUGLAS,DRA,54214,SINGING FOR ACTORSII,A,Lect,2,14,14%,3.5,4.5,4,3.5,3.5,3.5,3.5,4.5,4,4
Fall,2016,THOMAS COUSIN,DRA,54217,JAZZ II,A,Lect,1,6,17%,2,5,5,5,5,5,5,5,5,5
Fall,2016,THOMAS COUSIN,DRA,54217,JAZZ II,B,Lect,1,5,20%,5,5,5,5,5,5,5,5,5,5
Spring,2016,THOMAS COUSIN,DRA,54218,JAZZ II,A,Lect,1,11,9%,5,5,5,5,5,5,5,5,5,5
Spring,2016,THOMAS COUSIN,DRA,54218,JAZZ II,B,Lect,2,9,22%,3.5,5,5,5,5,5,5,5,5,5
Fall,2016,CLAUDIA BENACK,DRA,54219,MT THEATRE LIT & REP,A,Lect,2,11,18%,9.5,3.5,4,3.5,3,3,2.5,3,3,3.5
Spring,2016,GARY KLINE,DRA,54220,ACTING A SONG,A,Lect,3,13,23%,5,4.67,4.67,5,5,5,5,5,5,5
Fall,2016,JED HARRIS,DRA,54221,DIRECTING II: FNDMTL,A,Lect,5,10,50%,5.6,5,4,4.4,5,5,4.75,4.4,4.8,5
Spring,2016,GREGORY LEHANE,DRA,54222,DIRECTING II:FNDMNTL,A,Lect,2,6,33%,3.5,1.5,1.5,1.5,1.5,2,2.5,1,1.5,2
Fall,2016,JUDITH CONTE,DRA,54223,TAP II,A,Lect,4,8,50%,5,5,4.5,4.75,5,5,5,4.5,5,5
Spring,2016,JUDITH CONTE,DRA,54224,TAP II,A,Lect,2,10,20%,2,5,4.5,5,4.5,5,5,5,4.5,4.5
Spring,2016,JUDITH CONTE,DRA,54224,TAP II,B,Lect,1,9,11%,2,5,5,5,5,5,5,5,5,5
Fall,2016,ROBERT HANDEL,DRA,54227,WRT SHAKESPEARE PLAY,A,Lect,3,5,60%,8,4.67,4,5,4,4.67,4.67,5,4.33,4.33
Fall,2016,"SHACKLEFORD, T. (co-taught)",DRA,54229,CAKE EVERY DAY,A1,Lect,7,28,25%,17.17,3.67,1.83,2,2.67,3.5,2.5,3.67,3,3.17
Fall,2016,"BLOCK, R. (co-taught)",DRA,54229,CAKE EVERY DAY,A1,Lect,7,28,25%,18.4,3.4,2,1.8,2,3.2,1.8,2.6,2.8,2.8
Fall,2016,"PINO, J. (co-taught)",DRA,54229,CAKE EVERY DAY,A1,Lect,7,28,25%,18.4,2.4,1.6,1.8,2,2.8,1.6,2,2.2,3
Fall,2016,"MUNDELL, A. (co-taught)",DRA,54229,CAKE EVERY DAY,A1,Lect,7,28,25%,18.4,4,1.6,2,2,2.8,1.8,3.8,3.4,3
Spring,2016,BRIAN RUSSMAN,DRA,54230,MAKE-UP FOR DESIGNRS,A,Lect,4,7,57%,2.75,3,3.75,3.75,3.75,3.75,3.75,2.5,3.25,3
Fall,2016,"BLOCK, R. (co-taught)",DRA,54231,DESIGN FOR THE STAGE,A,Lect,13,28,46%,12,4.15,3.15,3.08,3.69,3.54,3.15,3.54,3.69,3.38
